pitcher,pitchers_PA_as_L,pitchers_PA_as_R,pitcher_PA_vs_LHB,pitcher_PA_vs_RHB,pitcher_PA,pitchers_throwing_hand,prop_onbase_event_stand_L,prop_onbase_event_stand_R,prop_onbase_event_overall,prop_walk_event_stand_L,prop_walk_event_stand_R,prop_walk_event_overall,prop_single_event_stand_L,prop_single_event_stand_R,prop_single_event_overall,prop_double_event_stand_L,prop_double_event_stand_R,prop_double_event_overall,prop_triple_event_stand_L,prop_triple_event_stand_R,prop_triple_event_overall,prop_homerun_event_stand_L,prop_homerun_event_stand_R,prop_homerun_event_overall,prop_strikeout_event_stand_L,prop_strikeout_event_stand_R,prop_strikeout_event_overall,prop_onbase_event_stand_same,prop_walk_event_stand_same,prop_single_event_stand_same,prop_double_event_stand_same,prop_triple_event_stand_same,prop_homerun_event_stand_same,prop_strikeout_event_stand_same,prop_onbase_event_stand_diff,prop_walk_event_stand_diff,prop_single_event_stand_diff,prop_double_event_stand_diff,prop_triple_event_stand_diff,prop_homerun_event_stand_diff,prop_strikeout_event_stand_diff
430580.0,0.0,1124.0,616.0,508.0,1124,R,0.3587662337662338,0.3562992125984252,0.35765124555160144,0.08603896103896104,0.08464566929133858,0.08540925266903915,0.15422077922077923,0.16338582677165353,0.1583629893238434,0.06168831168831169,0.047244094488188976,0.05516014234875445,0.01461038961038961,0.003937007874015748,0.009786476868327402,0.040584415584415584,0.027559055118110236,0.03469750889679715,0.12175324675324675,0.1594488188976378,0.1387900355871886,0.3562992125984252,0.08464566929133858,0.16338582677165353,0.047244094488188976,0.003937007874015748,0.027559055118110236,0.1594488188976378,0.3587662337662338,0.08603896103896104,0.15422077922077923,0.06168831168831169,0.01461038961038961,0.040584415584415584,0.12175324675324675
430912.0,0.0,1234.0,550.0,684.0,1234,R,0.37636363636363634,0.3362573099415205,0.3541329011345219,0.08727272727272728,0.06725146198830409,0.07617504051863858,0.18363636363636363,0.16812865497076024,0.17504051863857376,0.04909090909090909,0.04824561403508772,0.04862236628849271,0.012727272727272728,0.0029239766081871343,0.007293354943273906,0.03090909090909091,0.04239766081871345,0.03727714748784441,0.14181818181818182,0.15935672514619884,0.15153970826580226,0.3362573099415205,0.06725146198830409,0.16812865497076024,0.04824561403508772,0.0029239766081871343,0.04239766081871345,0.15935672514619884,0.37636363636363634,0.08727272727272728,0.18363636363636363,0.04909090909090909,0.012727272727272728,0.03090909090909091,0.14181818181818182
430935.0,3771.0,0.0,762.0,3009.0,3771,L,0.2992125984251969,0.3160518444666002,0.3126491646778043,0.08923884514435695,0.07942838152210037,0.08141076637496686,0.14829396325459318,0.14423396477234962,0.14505436223813312,0.03280839895013123,0.04154204054503157,0.03977724741447892,0.0013123359580052493,0.0029910269192422734,0.0026518164942985947,0.01706036745406824,0.0322366234629445,0.02916998143728454,0.2073490813648294,0.22931206380857427,0.2248740387165208,0.2992125984251969,0.08923884514435695,0.14829396325459318,0.03280839895013123,0.0013123359580052493,0.01706036745406824,0.2073490813648294,0.3160518444666002,0.07942838152210037,0.14423396477234962,0.04154204054503157,0.0029910269192422734,0.0322366234629445,0.22931206380857427
432934.0,0.0,1056.0,526.0,530.0,1056,R,0.37832699619771865,0.2679245283018868,0.3229166666666667,0.12357414448669202,0.06037735849056604,0.09185606060606061,0.1520912547528517,0.11509433962264151,0.13352272727272727,0.039923954372623575,0.045283018867924525,0.04261363636363636,0.0076045627376425855,0.0018867924528301887,0.004734848484848485,0.055133079847908745,0.04150943396226415,0.048295454545454544,0.17680608365019013,0.2,0.1884469696969697,0.2679245283018868,0.06037735849056604,0.11509433962264151,0.045283018867924525,0.0018867924528301887,0.04150943396226415,0.2,0.37832699619771865,0.12357414448669202,0.1520912547528517,0.039923954372623575,0.0076045627376425855,0.055133079847908745,0.17680608365019013
433587.0,0.0,2851.0,1296.0,1555.0,2851,R,0.3263888888888889,0.31961414790996784,0.3226937916520519,0.09259259259259259,0.07266881028938907,0.08172571027709576,0.13348765432098766,0.1472668810289389,0.14100315678709224,0.05401234567901234,0.03858520900321544,0.04559803577692038,0.006172839506172839,0.0012861736334405145,0.00350754121360926,0.033950617283950615,0.03729903536977492,0.03577692037881445,0.1867283950617284,0.2090032154340836,0.19887758681164502,0.31961414790996784,0.07266881028938907,0.1472668810289389,0.03858520900321544,0.0012861736334405145,0.03729903536977492,0.2090032154340836,0.3263888888888889,0.09259259259259259,0.13348765432098766,0.05401234567901234,0.006172839506172839,0.033950617283950615,0.1867283950617284
433589.0,0.0,1604.0,698.0,906.0,1604,R,0.27363896848137537,0.24061810154525387,0.25498753117206985,0.05730659025787966,0.025386313465783666,0.03927680798004988,0.12177650429799428,0.141280353200883,0.1327930174563591,0.04011461318051576,0.03863134657836645,0.03927680798004988,0.011461318051575931,0.004415011037527594,0.007481296758104738,0.04154727793696275,0.029801324503311258,0.034912718204488775,0.19197707736389685,0.24392935982339956,0.2213216957605985,0.24061810154525387,0.025386313465783666,0.141280353200883,0.03863134657836645,0.004415011037527594,0.029801324503311258,0.24392935982339956,0.27363896848137537,0.05730659025787966,0.12177650429799428,0.04011461318051576,0.011461318051575931,0.04154727793696275,0.19197707736389685
434378.0,0.0,3946.0,1945.0,2001.0,3946,R,0.2519280205655527,0.25687156421789104,0.2544348707551951,0.06940874035989718,0.049475262368815595,0.059300557526609225,0.09511568123393316,0.1294352823588206,0.11251900658895084,0.037532133676092545,0.03498250874562719,0.036239229599594525,0.005141388174807198,0.004997501249375313,0.00506842372022301,0.03598971722365039,0.031984007996002,0.03395843892549417,0.32390745501285345,0.26636681659170414,0.29472883933096805,0.25687156421789104,0.049475262368815595,0.1294352823588206,0.03498250874562719,0.004997501249375313,0.031984007996002,0.26636681659170414,0.2519280205655527,0.06940874035989718,0.09511568123393316,0.037532133676092545,0.005141388174807198,0.03598971722365039,0.32390745501285345
434538.0,2830.0,0.0,618.0,2212.0,2830,L,0.3042071197411003,0.34086799276672697,0.33286219081272084,0.09546925566343042,0.11437613019891502,0.11024734982332156,0.13268608414239483,0.14466546112115733,0.1420494699646643,0.02912621359223301,0.0406871609403255,0.03816254416961131,0.006472491909385114,0.004972875226039783,0.00530035335689046,0.021035598705501618,0.029837251356238697,0.02791519434628975,0.23300970873786409,0.2197106690777577,0.2226148409893993,0.3042071197411003,0.09546925566343042,0.13268608414239483,0.02912621359223301,0.006472491909385114,0.021035598705501618,0.23300970873786409,0.34086799276672697,0.11437613019891502,0.14466546112115733,0.0406871609403255,0.004972875226039783,0.029837251356238697,0.2197106690777577
434622.0,0.0,2080.0,981.0,1099.0,2080,R,0.3425076452599388,0.34576888080072793,0.34423076923076923,0.09480122324159021,0.09372156505914468,0.09423076923076923,0.1304791029561672,0.17652411282984531,0.1548076923076923,0.05402650356778797,0.04094631483166515,0.047115384615384615,0.0061162079510703364,0.00545950864422202,0.0057692307692307696,0.04383282364933741,0.023657870791628753,0.03317307692307692,0.2252803261977574,0.19199272065514103,0.2076923076923077,0.34576888080072793,0.09372156505914468,0.17652411282984531,0.04094631483166515,0.00545950864422202,0.023657870791628753,0.19199272065514103,0.3425076452599388,0.09480122324159021,0.1304791029561672,0.05402650356778797,0.0061162079510703364,0.04383282364933741,0.2252803261977574
434628.0,0.0,2788.0,1318.0,1470.0,2788,R,0.3179059180576631,0.31360544217687075,0.31563845050215206,0.07738998482549317,0.04625850340136054,0.06097560975609756,0.13808801213960548,0.1707482993197279,0.15530846484935437,0.05538694992412747,0.04557823129251701,0.05021520803443329,0.007587253414264037,0.005442176870748299,0.006456241032998565,0.028072837632776935,0.03741496598639456,0.03299856527977044,0.19575113808801214,0.19863945578231293,0.19727403156384504,0.31360544217687075,0.04625850340136054,0.1707482993197279,0.04557823129251701,0.005442176870748299,0.03741496598639456,0.19863945578231293,0.3179059180576631,0.07738998482549317,0.13808801213960548,0.05538694992412747,0.007587253414264037,0.028072837632776935,0.19575113808801214
434671.0,0.0,3067.0,1523.0,1544.0,3067,R,0.3079448456992777,0.3160621761658031,0.3120313009455494,0.08535784635587657,0.05699481865284974,0.07107923051842191,0.13591595535128037,0.1560880829015544,0.14607107923051843,0.043992120814182537,0.04727979274611399,0.04564721225953701,0.004596191726854892,0.0025906735751295338,0.0035865666775350504,0.03282994090610637,0.046632124352331605,0.03977828496902511,0.2206172028890348,0.19883419689119172,0.2096511248777307,0.3160621761658031,0.05699481865284974,0.1560880829015544,0.04727979274611399,0.0025906735751295338,0.046632124352331605,0.19883419689119172,0.3079448456992777,0.08535784635587657,0.13591595535128037,0.043992120814182537,0.004596191726854892,0.03282994090610637,0.2206172028890348
444468.0,0.0,1221.0,531.0,690.0,1221,R,0.3013182674199623,0.26956521739130435,0.2833742833742834,0.07721280602636535,0.0536231884057971,0.06388206388206388,0.12052730696798493,0.14782608695652175,0.13595413595413594,0.047080979284369114,0.0391304347826087,0.042588042588042586,0.007532956685499058,0.0,0.003276003276003276,0.03389830508474576,0.02608695652173913,0.029484029484029485,0.2222222222222222,0.2782608695652174,0.2538902538902539,0.26956521739130435,0.0536231884057971,0.14782608695652175,0.0391304347826087,0.0,0.02608695652173913,0.2782608695652174,0.3013182674199623,0.07721280602636535,0.12052730696798493,0.047080979284369114,0.007532956685499058,0.03389830508474576,0.2222222222222222
444857.0,0.0,1263.0,603.0,660.0,1263,R,0.3283582089552239,0.3090909090909091,0.3182897862232779,0.06965174129353234,0.05,0.05938242280285035,0.1724709784411277,0.1621212121212121,0.16706254948535235,0.04477611940298507,0.04090909090909091,0.04275534441805225,0.006633499170812604,0.007575757575757576,0.007125890736342043,0.03316749585406302,0.03636363636363636,0.03483768804433888,0.15257048092868988,0.17727272727272728,0.16547901821060965,0.3090909090909091,0.05,0.1621212121212121,0.04090909090909091,0.007575757575757576,0.03636363636363636,0.17727272727272728,0.3283582089552239,0.06965174129353234,0.1724709784411277,0.04477611940298507,0.006633499170812604,0.03316749585406302,0.15257048092868988
445060.0,0.0,1781.0,844.0,937.0,1781,R,0.31398104265402843,0.3329775880469584,0.32397529477821446,0.07109004739336493,0.054429028815368194,0.06232453677709152,0.14454976303317535,0.16862326574172892,0.15721504772599662,0.06042654028436019,0.05976520811099253,0.060078607523863,0.004739336492890996,0.0021344717182497333,0.003368893879842785,0.027251184834123223,0.04375667022411953,0.035934868051656375,0.1457345971563981,0.2102454642475987,0.17967434025828186,0.3329775880469584,0.054429028815368194,0.16862326574172892,0.05976520811099253,0.0021344717182497333,0.04375667022411953,0.2102454642475987,0.31398104265402843,0.07109004739336493,0.14454976303317535,0.06042654028436019,0.004739336492890996,0.027251184834123223,0.1457345971563981
445276.0,0.0,1256.0,622.0,634.0,1256,R,0.2427652733118971,0.20662460567823343,0.22452229299363058,0.04019292604501608,0.04574132492113565,0.042993630573248405,0.12057877813504823,0.0946372239747634,0.10748407643312102,0.04180064308681672,0.02050473186119874,0.03105095541401274,0.001607717041800643,0.006309148264984227,0.003980891719745223,0.028938906752411574,0.02996845425867508,0.02945859872611465,0.32315112540192925,0.39747634069400634,0.3606687898089172,0.20662460567823343,0.04574132492113565,0.0946372239747634,0.02050473186119874,0.006309148264984227,0.02996845425867508,0.39747634069400634,0.2427652733118971,0.04019292604501608,0.12057877813504823,0.04180064308681672,0.001607717041800643,0.028938906752411574,0.32315112540192925
445926.0,0.0,2257.0,1018.0,1239.0,2257,R,0.3231827111984283,0.30104923325262306,0.31103234381922906,0.06286836935166994,0.06295399515738499,0.06291537439078422,0.16699410609037327,0.15334947538337368,0.1595037660611431,0.047151277013752456,0.04035512510088781,0.043420469649977846,0.0019646365422396855,0.004842615012106538,0.003544528134692069,0.036345776031434185,0.03712671509281679,0.03677447939743022,0.20530451866404714,0.21711057304277642,0.21178555604785113,0.30104923325262306,0.06295399515738499,0.15334947538337368,0.04035512510088781,0.004842615012106538,0.03712671509281679,0.21711057304277642,0.3231827111984283,0.06286836935166994,0.16699410609037327,0.047151277013752456,0.0019646365422396855,0.036345776031434185,0.20530451866404714
